"codigo";"nombre";"nombre_especifico";"departamento";"unidad_responsable";"ruta";"tipo_actuacion";"tipo_procedimiento";"inicio_tramite";"ambito";"nivel_administrativo";"codigo_sia";"fecha_actualizacion_sia";"fecha_publicacion";"fecha_ultima_modificacion";"familia";"fecha_inicio";"fecha_fin";"observaciones_plazo"
4782;"Expedición de Duplicado de título de Técnico de Empresas y Actividades Turísticas (TEAT)";"_U";"Dirección General de Ordenación y Promoción Turística";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de Turismo >> Dirección General de Ordenación y Promoción Turística >> Servicio de Estudio e Investigación";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 3: Descarga y envío electrónico de formularios";"2407351";"2021-06-28 22:00:03.844";"2021-06-28 09:27:35.246";"28/06/2021 09:27";"Certificaciones";"21/01/2017 00:00";"09/02/2017 23:59";"_U"
4787;"Comunicación de memoria anual de Centro Especial de Empleo";"_U";"Servicio Canario de Empleo (SCE)";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Servicio Canario de Empleo (SCE) >> Subdirección de Empleo >> Servicio de Empleo II";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"225105";"2020-12-06 23:00:01.428";"2020-12-06 18:15:30.472";"06/12/2020 18:15";"Otras";"_Z";"_Z";"_U"
4796;"Expedición de titulaciones profesionales del sector pesquero";"_U";"Dirección General de Pesca";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Dirección General de Pesca >> Servicio de Estructuras Pesqueras";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2100313";"2020-04-06 21:16:29.48";"2020-04-06 11:05:33.197";"06/04/2020 11:05";"Convalidaciones";"_Z";"_Z";"_U"
4800;"Expedición de certificados.";"Expedición de certificados sobre los datos de las entidades inscritas en el Registro de Entidades Deportivas de Canarias";"Dirección General de Deportes";"Consejería de Educación, Universidades, Cultura y Deportes";"Gobierno de Canarias >> Consejería de Educación, Universidades, Cultura y Deportes >> Viceconsejería de Educación, Universidades y Deportes >> Dirección General de Deportes >> Servicio de deportes";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"COMUN";"Nivel 4: Tramitación electrónica completa";"1996680";"2022-03-18 23:00:06.432";"2022-03-18 09:46:49.646";"18/03/2022 09:46";"Registros Administrativos";"_Z";"_Z";"_U"
4818;"Autorización de modificación del local de oficina de farmacia";"_U";"Servicio Canario de la Salud (SCS)";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección del Servicio Canario de Salud >> Servicio Ordenación Farmacéutica";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2085331";"2022-03-08 23:00:13.813";"2022-03-08 10:54:14.203";"08/03/2022 10:54";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
4820;"Autorización de cambio de ubicación de oficinas de farmacia";"_U";"Servicio Canario de la Salud (SCS)";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección del Servicio Canario de Salud >> Servicio Ordenación Farmacéutica";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2085329";"2022-04-06 22:00:56.675";"2022-04-06 12:57:47.642";"06/04/2022 12:57";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
4844;"Certificado de Sociedad Cooperativa";"_U";"Servicio Canario de Empleo (SCE)";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Servicio Canario de Empleo (SCE) >> Subdirección de Promoción de la Economía Social >> Servicio de Promoción de la Economía Social";"PROCEDIMIENTO";"COMUNICACION_PREVIA_DECLARACION_RESPONSABLE";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"287922";"2022-10-17 22:00:11.797";"2022-10-17 13:08:30.95";"17/10/2022 13:08";"Certificaciones";"_Z";"_Z";"_U"
4886;"Habilitación del Libro de subcontratación en el sector de la construcción";"_U";"Dirección General de Trabajo";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Viceconsejería de Empleo >> Dirección General de Trabajo >> Servicio seguridad y salud en el trabajo S/C de Tenerife";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2083695";"2022-08-04 22:00:06.535";"2022-08-04 09:32:10.386";"04/08/2022 09:32";"Certificaciones";"_Z";"_Z";"_U"
4887;"Denuncias de Seguridad Industrial";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio seguridad industrial";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"1821334";"2022-05-13 22:00:11.071";"2022-05-13 08:11:18.929";"13/05/2022 08:11";"Reclamaciones";"_Z";"_Z";"_U"
4891;"Reconocimiento de la consolidación parcial del complemento específico de especial responsabilidad de los Directores de centros públicos docentes no universitarios.";"_U";"Dirección General de Personal";"Consejería de Educación, Universidades, Cultura y Deportes";"Gobierno de Canarias >> Consejería de Educación, Universidades, Cultura y Deportes >> Viceconsejería de Educación, Universidades y Deportes >> Dirección General de Personal >> Servicio de Selección y Provisión de Recursos Humanos e Interior";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 3: Descarga y envío electrónico de formularios";"287694";"2020-05-01 21:15:25.868";"2020-05-01 16:40:24.364";"01/05/2020 16:40";"Otros procedimientos";"31/03/2017 22:00";"01/06/2017 21:59";"_U"
4899;"Declaración responsable de inicio de la actividad de Turismo Activo";"_U";"Dirección General de Ordenación y Promoción Turística";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de Turismo >> Dirección General de Ordenación y Promoción Turística >> Servicio de Acción Turística";"PROCEDIMIENTO";"COMUNICACION_PREVIA_DECLARACION_RESPONSABLE";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"688158";"2021-11-26 23:00:07.839";"2021-11-26 08:39:04.933";"26/11/2021 08:39";"Declaraciones Responsables";"_Z";"_Z";"_U"
4900;"Comunicación de Modificación de datos Turismo Activo";"_U";"Dirección General de Ordenación y Promoción Turística";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de Turismo >> Dirección General de Ordenación y Promoción Turística >> Servicio de Acción Turística";"PROCEDIMIENTO";"COMUNICACION_PREVIA_DECLARACION_RESPONSABLE";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"698703";"2021-11-26 23:00:07.839";"2021-11-26 08:39:54.604";"26/11/2021 08:39";"Comunicaciones Previas";"_Z";"_Z";"_U"
4901;"Comunicación de Cese de Actividades de Turismo Activo";"_U";"Dirección General de Ordenación y Promoción Turística";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de Turismo >> Dirección General de Ordenación y Promoción Turística >> Servicio de Acción Turística";"PROCEDIMIENTO";"COMUNICACION_PREVIA_DECLARACION_RESPONSABLE";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"698704";"2021-11-26 23:00:07.839";"2021-11-26 08:38:38.928";"26/11/2021 08:38";"Comunicaciones Previas";"_Z";"_Z";"_U"
4909;"Alta de datos de Terceros Acreedores que actúan ""con Representante""";"_U";"Dirección General del Tesoro y Política Financiera";"Consejería de Hacienda, Presupuestos y Asuntos Europeos";"Gobierno de Canarias >> Consejería de Hacienda, Presupuestos y Asuntos Europeos >> Viceconsejería de Hacienda, Planificación y Asuntos Europeos >> Dirección General del Tesoro y Política Financiera >> Servicio del Tesoro";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 3: Descarga y envío electrónico de formularios";"1997883";"2022-04-27 10:15:08.888";"2022-04-27 07:26:42.933";"27/04/2022 07:26";"Registros Administrativos";"23/04/2017 22:00";"22/05/2017 21:59";"_U"
4910;"Modificación de datos de Terceros Acreedores que actúan ""con Representante""";"_U";"Dirección General del Tesoro y Política Financiera";"Consejería de Hacienda, Presupuestos y Asuntos Europeos";"Gobierno de Canarias >> Consejería de Hacienda, Presupuestos y Asuntos Europeos >> Viceconsejería de Hacienda, Planificación y Asuntos Europeos >> Dirección General del Tesoro y Política Financiera >> Servicio del Tesoro";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 3: Descarga y envío electrónico de formularios";"1997886";"2022-04-27 10:17:56.91";"2022-04-27 07:28:33.824";"27/04/2022 07:28";"Registros Administrativos";"_Z";"_Z";"_U"
4916;"Solicitud de Tarjeta Identificativa de alumnos/as y residentes en Ciencias de la Salud para la realización de prácticas en los centros del Servicio Canario de la Salud";"_U";"Dirección General de Recursos Humanos";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección General de Recursos Humanos >> Unidad de Apoyo";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"775838";"2021-08-09 12:18:02.595";"2021-08-09 12:17:55.171";"09/08/2021 12:17";"Otras";"_Z";"_Z";"_U"
4918;"Convocatoria de pruebas para la obtención de certificados de idiomas de régimen especial dirigidas a colectivos específicos.";"_U";"Dirección General de Formación Profesional y Educación de Adultos";"Consejería de Educación, Universidades, Cultura y Deportes";"Gobierno de Canarias >> Consejería de Educación, Universidades, Cultura y Deportes >> Viceconsejería de Educación, Universidades y Deportes >> Dirección General de Formación Profesional y Educación de Adultos >> Enseñanzas Artísticas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 2: Descarga formularios";"287955";"2022-01-13 23:00:03.849";"2022-01-13 12:22:15.194";"13/01/2022 12:22";"Certificaciones";"_Z";"_Z";"_U"
4919;"Aprobación de Disposiciones Internas de Seguridad en materia de Minas";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"1938013";"2022-02-18 23:00:07.486";"2022-02-18 13:55:35.647";"18/02/2022 13:55";"Aprobaciones";"_Z";"_Z";"_U"
4925;"Comunicación de inicio de trabajos, informes períódicos e incidencias en minería y obras asimilables";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"COMUNICACION_PREVIA_DECLARACION_RESPONSABLE";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"1938015";"2022-02-02 23:00:07.007";"2022-02-02 13:38:06.986";"02/02/2022 13:38";"Inspectora";"_Z";"_Z";"_U"
4926;"Comunicación de contratista en obras mineras";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"1938014";"2022-02-02 23:00:07.007";"2022-02-02 13:42:18.4";"02/02/2022 13:42";"Autorizaciones, Licencias y Permisos";"11/05/2017 22:00";"22/05/2017 21:59";"_U"
4929;"Concurso para el acceso al Cuerpo General de la Policía Canaria,  Escala Ejecutiva, Empleo de subinspector";"_U";"Dirección General de Seguridad y Emergencia";"Consejería de Administraciones Públicas, Justicia y Seguridad";"Gobierno de Canarias >> Consejería de Administraciones Públicas, Justicia y Seguridad >> Dirección General de Seguridad y Emergencia >> Policía canaria";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"287961";"2020-06-29 21:15:41.692";"2020-06-29 12:07:53.504";"29/06/2020 12:07";"Procesos de Selección";"15/06/2017 22:00";"26/06/2017 21:59";"La documentación requerida que acredite el cumplimiento de los requisitos exigidos deberá estar fechada con anterioridad al vencimiento del plazo de la convocatoria."
4942;"Modificación del Fichero de Afiliados de las Agrupaciones de Productores de Papas";"_U";"Viceconsejería del Sector Primario";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Servicio de Asociacionismo Agrario";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2094200";"2020-05-18 21:16:00.894";"2020-05-18 15:31:57.636";"18/05/2020 15:31";"Registros Administrativos";"_Z";"_Z";"_U"
4943;"Informe Único de Instrumentos de Ordenación";"_U";"Viceconsejería Planificación Territorial y Transición Ecológica";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería Planificación Territorial y Transición Ecológica >> Servicio Apoyo C.O.T.M.A.C.";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2083975";"2022-04-13 22:00:14.022";"2022-04-13 07:44:32.194";"13/04/2022 07:44";"Otras";"02/05/2017 22:00";"25/05/2017 12:00";"_U"
4943;"Informe Único de Instrumentos de Ordenación";"_U";"Viceconsejería Planificación Territorial y Transición Ecológica";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería Planificación Territorial y Transición Ecológica >> Servicio Apoyo C.O.T.M.A.C.";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"OFICIO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2083975";"2022-04-13 22:00:14.022";"2022-04-13 07:44:32.194";"13/04/2022 07:44";"Otras";"02/05/2017 22:00";"25/05/2017 12:00";"_U"
4947;"Retirada del reconocimiento de Agrupaciones de Productores de Papas a petición propia";"_U";"Viceconsejería del Sector Primario";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Servicio de Asociacionismo Agrario";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2092852";"2020-06-05 21:15:47.559";"2020-06-05 15:14:29.525";"05/06/2020 15:14";"Registros Administrativos";"_Z";"_Z";"_U"
4964;"Comunicación de paralización temporal o modificación de los trabajos mineros";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de minas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"1161594";"2022-05-13 22:00:11.07";"2022-05-13 07:20:03.15";"13/05/2022 07:20";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
4965;"Comunicación de inicio de trabajos con riesgo de amianto";"_U";"Dirección General de Trabajo";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Viceconsejería de Empleo >> Dirección General de Trabajo >> Servicio régimen jurídico y as. generales del ICASEL";"PROCEDIMIENTO";"COMUNICACION_PREVIA_DECLARACION_RESPONSABLE";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2083709";"2022-02-02 23:00:07.006";"2021-04-28 14:11:03.113";"02/02/2022 13:11";"Declaraciones y Calificaciones";"_Z";"_Z";"_U"
4966;"Comunicación de datos de la evaluación de la exposición en los trabajos con amianto";"_U";"Dirección General de Trabajo";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Viceconsejería de Empleo >> Dirección General de Trabajo >> Servicio régimen jurídico y as. generales del ICASEL";"PROCEDIMIENTO";"COMUNICACION_PREVIA_DECLARACION_RESPONSABLE";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2083702";"2022-02-02 23:00:07.006";"2021-04-28 14:06:00.324";"02/02/2022 13:13";"Registros Administrativos";"_Z";"_Z";"_U"
